APM,Interpreter,Logging,Data Structure,i18n,Setup,Logic,Microservices,Test,Search,UI,Parser,App,IssueNumber_dc,IssueText,IssueTitle
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045,grep windowsit would great powertoy includ tool grep file grepwin tool stefankueng grepwin html context menu option grep file select folder,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052,quick display adjust powertoyend user ask tool quick toggl set monitor via taskbar quick easi thing propos spot context menu insid powertoyss systray icon featur adjust resolut per monitor set primari monitor doubl check serious primari monitor set bright set bright power state adjust dpi per monitor set nightmod adjust base bright sensor set hdr mode realli thing peopl toggl creat profil load profil save profil sleep monitor,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1052,quick display adjust powertoyend user ask tool quick toggl set monitor via taskbar quick easi thing propos spot context menu insid powertoyss systray icon featur adjust resolut per monitor set primari monitor doubl check serious primari monitor set bright set bright power state adjust dpi per monitor set nightmod adjust base bright sensor set hdr mode realli thing peopl toggl creat profil load profil save profil sleep monitor,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1053,fluent ux imag resizerpowertoy best look like system level integr imag resiz great exampl need littl bit polish latest fluent design concept niel yysbwspxk air pa user imag githubusercont dbd c b ea e dc f gif winui uwp sourc code niel imageresizerux,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056,touch updat timestamp window gui file context menupowertoy suggest scenario move bunch file folder folder b contain sever hundr file perspect theyr new folder b order file date modifi import part organ date modifi updat file folder mere chang locat fail sort new add twenti new file theyr twenti random wrong place long list move still select would realli conveni could right click select file click updat last modifi timestamp need use graph base organ tool call thebrain manag file instead hierarch tree structur person file actual live folder file link thought thebrain sever there still file havent ad folder part inconveni cant differenti file explor whether theyr thebrain alreadi there tool alreadi exact id thank pointer would good folder well,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1056,touch updat timestamp window gui file context menupowertoy suggest scenario move bunch file folder folder b contain sever hundr file perspect theyr new folder b order file date modifi import part organ date modifi updat file folder mere chang locat fail sort new add twenti new file theyr twenti random wrong place long list move still select would realli conveni could right click select file click updat last modifi timestamp need use graph base organ tool call thebrain manag file instead hierarch tree structur person file actual live folder file link thought thebrain sever there still file havent ad folder part inconveni cant differenti file explor whether theyr thebrain alreadi there tool alreadi exact id thank pointer would good folder well,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1062,projecttempl doesnt show use search box vsit miss requir tag c window extens,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062,projecttempl doesnt show use search box vsit miss requir tag c window extens,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083,unifiy mvvm usag patternsa migrat work exist framework start think unifi mvvm pattern framework mvvmlight come mind,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1083,unifiy mvvm usag patternsa migrat work exist framework start think unifi mvvm pattern framework mvvmlight come mind,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084,make window acryl transpar summari new featur enhanc would awesom necessarili easi code abl select area applic want make acryl exampl acrylic outlook everyth list messag messag frame transpar blur background help focus user matter next evolut use dark theme propos technic implement detail powertoy would allow select app select area modifi sete transpar blur tint visual effect appli object seen element possibl preset like window acryl cours select transpar area reveal applic beneath way window thing current desktop background act applic beneath exist applic beneath maxim desktop background maxim suggest default awesom enabl disabl per app rememb set disabl reset set per app go back default case thing get weird chang save applic close open system restart cours start automat window servic etc user never draw area affect rather select exist window element classic legaci applic uwp app develop current use use develop mode modern browser obvious caus serious redraw possibl perform issu probabl warn effect,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1084,make window acryl transpar summari new featur enhanc would awesom necessarili easi code abl select area applic want make acryl exampl acrylic outlook everyth list messag messag frame transpar blur background help focus user matter next evolut use dark theme propos technic implement detail powertoy would allow select app select area modifi sete transpar blur tint visual effect appli object seen element possibl preset like window acryl cours select transpar area reveal applic beneath way window thing current desktop background act applic beneath exist applic beneath maxim desktop background maxim suggest default awesom enabl disabl per app rememb set disabl reset set per app go back default case thing get weird chang save applic close open system restart cours start automat window servic etc user never draw area affect rather select exist window element classic legaci applic uwp app develop current use use develop mode modern browser obvious caus serious redraw possibl perform issu probabl warn effect,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153,horizont scroll summari new featur enhanc hi everybodi possibl give us key modifi mous horizont scroll someth like hold alt key use scroll button thank you,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1153,horizont scroll summari new featur enhanc hi everybodi possibl give us key modifi mous horizont scroll someth like hold alt key use scroll button thank you,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1196,lock numer keypad alway forev use number summari new featur enhanc numer keypad state use like number use like idk navig idk els wanna use number want never ever chang anyth els number annoy keep chang propos technic implement detail option lock numer keypad state prevent state switch forev thank you,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260,shortcut guid keyshortcut chang base os version narrat incorrect h h narrat incorrect guid show win enter win ctrl enter correct map call diff now,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1260,shortcut guid keyshortcut chang base os version narrat incorrect h h narrat incorrect guid show win enter win ctrl enter correct map call diff now,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291,app starter powertoy virtual desktop support tl dr app starter powertoy pleas implement powertoy automat start list user defin app user click window startup possibl move app automat virtual desktop includ predefin window posit see end post main featur option one l prn long pleas read nevertheless peopl work profession window often use reli mani applic nowaday browser mail client program ide client various messeng password manag sftp client aso new start window start hand moment conveni simpl way start need app automat win uwp bat that time consum moment way move app automat predefin virtual desktop virtual desktop support unbeliev handi peopl work laptop featur request build tool manag auto start predefin script virtual desktop support autostart app power toy user imag githubusercont b c e ea jpg current workaround without virtual desktop support see screenshot moment build bat file limit virtual desktop support hard get correct id uwp app simpl win app user easili build small bat script file contain someth like start app includ bat file click echo start phpstorm php ide cd c program file jetbrain phpstorm bin explor exe phpstorm exe unfortun doesnt work uwp app bat entri look like simpl easi find correct packagefamilynam execut id appxmanifest echo start onenot note take explor exe shell appsfold microsoft offic onenot wekyb bbwemicrosoft onenoteim main featur app starter powertoy app selector win uwp bat add app list app start execut app starter powertoy list click window start option start select app virtual desktop x posit option addit nice featur app starter powertoy app starter profil work game comment field add descript app bat command see screenshot allow add inlin command line command app selector field extra field command option select auto startup countdown popup window startup app starter powertoy work start second start manag cancel manag open power toy gui,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1291,app starter powertoy virtual desktop support tl dr app starter powertoy pleas implement powertoy automat start list user defin app user click window startup possibl move app automat virtual desktop includ predefin window posit see end post main featur option one l prn long pleas read nevertheless peopl work profession window often use reli mani applic nowaday browser mail client program ide client various messeng password manag sftp client aso new start window start hand moment conveni simpl way start need app automat win uwp bat that time consum moment way move app automat predefin virtual desktop virtual desktop support unbeliev handi peopl work laptop featur request build tool manag auto start predefin script virtual desktop support autostart app power toy user imag githubusercont b c e ea jpg current workaround without virtual desktop support see screenshot moment build bat file limit virtual desktop support hard get correct id uwp app simpl win app user easili build small bat script file contain someth like start app includ bat file click echo start phpstorm php ide cd c program file jetbrain phpstorm bin explor exe phpstorm exe unfortun doesnt work uwp app bat entri look like simpl easi find correct packagefamilynam execut id appxmanifest echo start onenot note take explor exe shell appsfold microsoft offic onenot wekyb bbwemicrosoft onenoteim main featur app starter powertoy app selector win uwp bat add app list app start execut app starter powertoy list click window start option start select app virtual desktop x posit option addit nice featur app starter powertoy app starter profil work game comment field add descript app bat command see screenshot allow add inlin command line command app selector field extra field command option select auto startup countdown popup window startup app starter powertoy work start second start manag cancel manag open power toy gui,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1300,powerrenam allow chang attribut batch summari new featur enhanc know feasibl featur stop filenam ideal detect file extens read writabl properti file allow chang batch exampl jpg allow chang subject rate tag date taken mp file author year genr parent rate propos technic implement detail option detect file extens properti detail click powerrenam offer option appli filenam field detect,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304,powerrenam warn renam result equival name summari new featur enhanc show warn renam file result get equival name detail right file get equal name actual get enumer exampl ab txt ba txt replac b get aa txt aa txt warn appear file target name alreadi exist folder,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1304,powerrenam warn renam result equival name summari new featur enhanc show warn renam file result get equival name detail right file get equal name actual get enumer exampl ab txt ba txt replac b get aa txt aa txt warn appear file target name alreadi exist folder,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305,add hot corner function powertoy summari new featur enhanc oper system maco linux distribut hot corner option function would great someth like window although third parti applic provid function e g winx corner sometim limit propos technic implement detail option exampl set default option open task view open start menu open action centr open cortana open alt tab interfac execut powershel cmd command,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1305,add hot corner function powertoy summari new featur enhanc oper system maco linux distribut hot corner option function would great someth like window although third parti applic provid function e g winx corner sometim limit propos technic implement detail option exampl set default option open task view open start menu open action centr open cortana open alt tab interfac execut powershel cmd command,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1331,light dark mode switch base key time sunset sunrisean option insid power toy automat switch window light dark theme certain time day sunset sunris similar night light window featur could configur user choos autom process switch app theme app system theme,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1342,fancyzon cycl window zone focus round robin hotkey summari new featur enhanc user press hotkey fz shift window place left right scenario like prioriti grid user cycl bring center focus window cours altern use win arrow leav spot open pleas note im request window shift origin grid posit mere shift focus said thought deal overlap window,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1346,add option turn virtual desktop zoneset inherit parentwhen new virtual desktop creat fancyzon appli zoneset parent desktop behavior ideal user consid ad option turn featur,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1354,desktop gadget window summari new featur enhanc everyon love window desktop gadget number possibl provid make desktop organ provid dashboard feel desktop could use dock mani statist gadget thing like mini music player note screenshot imag user imag githubusercont e c ea cce png imag user imag githubusercont fb c ea fc aa png imag taken internet would great see gadget window part powertoy mainstream os great featur would awesom abl use gadget again,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354,desktop gadget window summari new featur enhanc everyon love window desktop gadget number possibl provid make desktop organ provid dashboard feel desktop could use dock mani statist gadget thing like mini music player note screenshot imag user imag githubusercont e c ea cce png imag user imag githubusercont fb c ea fc aa png imag taken internet would great see gadget window part powertoy mainstream os great featur would awesom abl use gadget again,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391,powerrenam bulk regex renam need includ foldersi read util would allow renam multipl file regular express checkbox exclud folder thought uncheck would includ folder appar expect includ folder doesnt match util work lot file form foo html bar html want renam form foo html bar html figur would match regex html renam html seem straightforward look like util cant handl though appar look filenam might make shortcom explicit document,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392,desktop icon zone header organ aka fenc summari new featur enhanc user want ta arang group icon desktop som tool creat group element desktop would nice integr powertoy user dont need anoth applic propos technic implement detail option new powertoy show rectangl desktop user arrang icon posit icon group element save reboot would nice rectangl could name colour poepl idea featur pleas post exampl mean shown foto imag user imag githubusercont cbe ea bc f f ebc png stardock fenc www stardock product fenc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1392,desktop icon zone header organ aka fenc summari new featur enhanc user want ta arang group icon desktop som tool creat group element desktop would nice integr powertoy user dont need anoth applic propos technic implement detail option new powertoy show rectangl desktop user arrang icon posit icon group element save reboot would nice rectangl could name colour poepl idea featur pleas post exampl mean shown foto imag user imag githubusercont cbe ea bc f f ebc png stardock fenc www stardock product fenc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403,fz editor allow margin syntax show space around zoneshav space around zone great realli dont want space top bottom zone make everyon happi enabl margin syntax space around zone featur e want abl enter space textbox system top margin px right margin px bottom margin px left margin px,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431,shortcut guid app specif guid foreground appapp specif shortcut guid configur app use modifi foreground run applic shortcut guid would function normal window key long press ad modifi key get app specif shortcut guid load press modifi key whilst app x foreground exampl photoshop run foreground press window alt p load ps shortcut like normal shortcut guid catalogu popular applic would need built peopl could easili contribut popular applic use templat,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1431,shortcut guid app specif guid foreground appapp specif shortcut guid configur app use modifi foreground run applic shortcut guid would function normal window key long press ad modifi key get app specif shortcut guid load press modifi key whilst app x foreground exampl photoshop run foreground press window alt p load ps shortcut like normal shortcut guid catalogu popular applic would need built peopl could easili contribut popular applic use templat,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1463,fancyzon add unit test calculategridzonesadd unit test zoneset calculategridzon regress see microsoft powertoy pull,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463,fancyzon add unit test calculategridzonesadd unit test zoneset calculategridzon regress see microsoft powertoy pull,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1475,mous button remapp summari new featur enhanc problem window support switch left right mous button sinc mani mani year mous button come differ configur tool known compani buy mous compani use tool tool support generat mous comapni solut introduc new modul witch allow user remap mous button key featur support remap typic mous button left right middl forward backward support remap anoth mous button support remap keyboard key support remap keyboard key modifi nice support remap mous button support remap multimedia key play paus next track etc goal first version support hardcor esoter mous button possibl problem inaccess mous button os differ api insid differ driver differ compani loop press remap mous button current altern window x mous button control www highrez co uk download xmousebuttoncontrol htm support mous button,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475,mous button remapp summari new featur enhanc problem window support switch left right mous button sinc mani mani year mous button come differ configur tool known compani buy mous compani use tool tool support generat mous comapni solut introduc new modul witch allow user remap mous button key featur support remap typic mous button left right middl forward backward support remap anoth mous button support remap keyboard key support remap keyboard key modifi nice support remap mous button support remap multimedia key play paus next track etc goal first version support hardcor esoter mous button possibl problem inaccess mous button os differ api insid differ driver differ compani loop press remap mous button current altern window x mous button control www highrez co uk download xmousebuttoncontrol htm support mous button,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1488,taskbar per fz zone treat zone touch taskbar like differ monitor summari new featur enhanc similar use multipl monitor icon app taskbar shown monitor display app imag user imag githubusercont e ee ea bf png propos technic implement detail option sure put here,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488,taskbar per fz zone treat zone touch taskbar like differ monitor summari new featur enhanc similar use multipl monitor icon app taskbar shown monitor display app imag user imag githubusercont e ee ea bf png propos technic implement detail option sure put here,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489,fulli disabl taskbar group summari new featur enhanc current even disabl taskbar group button representig app stickig togeth forc stay launch order pretti annoy would like becom fulli detach move separ actual alreadi third parti tool allow would feel eas support hous solut built system feedback hub suggest never got tracktion im tri now,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1510,fz editor support esc cancel zone mergeiniti zone merg intuit way dismiss merg button zone select add support cancel oper use esc button,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1535,make edg max min close button magnet summari new featur enhanc like possibl snap cursor screen corner stay close button maxim window would nice make snap window exampl second screen taskbar right edg screen allow see task better close window isnt guid infinit area close button cursor slide right start button instead snap edg slight corner strong like hot corner screen would user friend would allow configur,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535,make edg max min close button magnet summari new featur enhanc like possibl snap cursor screen corner stay close button maxim window would nice make snap window exampl second screen taskbar right edg screen allow see task better close window isnt guid infinit area close button cursor slide right start button instead snap edg slight corner strong like hot corner screen would user friend would allow configur,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544,clear know build train experiment local beta mani differ possibl build go get hard know run local actual offici build base new icon systray icon think local build systray differ product sign build top of,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1544,clear know build train experiment local beta mani differ possibl build go get hard know run local actual offici build base new icon systray icon think local build systray differ product sign build top of,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564,fz editor add ruler split request creat new layout would use screen screen coordin ruler addit previous suggest would aid perfect align various zone us must precis live,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1585,powerrenam insert string posit xwould nice option insert string posit x start end moment impos make prefix suffix file directori request variabl set use renam mayb could use insert string free posit exampl search field var originalfilenam replac var xxxx search field originalfilenam var datetim nice tag list like gui default variabl like filenam filecreationd filechanged exif etc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609,add taskbar separ summari new featur enhanc app group taskbar function e g text code editor next email chat app next browser offic app game etc sort space vertic bar group would improv legibl group make immedi obvious group begin end maco super help look like this,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1609,add taskbar separ summari new featur enhanc app group taskbar function e g text code editor next email chat app next browser offic app game etc sort space vertic bar group would improv legibl group make immedi obvious group begin end maco super help look like this,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614,fancyzon exclud app window titl exe summari new featur enhanc featur move newli creat window last known zone flaw resiz dialog box normal circumst shouldnt resiz file dialog find replac like excel window open prior place dont want find replac file dialog box span huge space propos allow exclus window titl mayb dialog type standard dialog box like file dialog titl user would add window titl e g find replac exclud window titl resiz automat clear concis descript problem new featur would solv describ user would use new function applic propos technic implement detail option clear concis descript want happen,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1614,fancyzon exclud app window titl exe summari new featur enhanc featur move newli creat window last known zone flaw resiz dialog box normal circumst shouldnt resiz file dialog find replac like excel window open prior place dont want find replac file dialog box span huge space propos allow exclus window titl mayb dialog type standard dialog box like file dialog titl user would add window titl e g find replac exclud window titl resiz automat clear concis descript problem new featur would solv describ user would use new function applic propos technic implement detail option clear concis descript want happen,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2045,run decid remov hardcod pattern maxcount valueshttp microsoft launcher blob ca deda ce b e f e e src modul launcher plugin wox plugin index searchhelp windowssearchapi csl right hardcod valu paramet maxsearchresult decid want support regex base search allow pattern pass decid maximum number result want popul,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045,run decid remov hardcod pattern maxcount valueshttp microsoft launcher blob ca deda ce b e f e e src modul launcher plugin wox plugin index searchhelp windowssearchapi csl right hardcod valu paramet maxsearchresult decid want support regex base search allow pattern pass decid maximum number result want popul,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642,browser picker browser picker rule base default browser someth ive want write havent time origin consid store app think powertoy much better fit power user thing mani us use multipl browser keep cooki separ app want launch default browser app support right right click copi url past browser want use that clumsi instead would great abl set rule browser open exampl link app exampl outlook vs code termin alway open browser link domain exampl outlook localhost alway open browser link app domain alway prompt browser would includ protocol handl well set fall though becom new effect default browser rule appli default prompt browser would actual browser system option like inpriv incognito appropri clear concis descript problem new featur would solv describ user would use new function applic propos technic implement detail browser picker would regist default browser would appli rule there match open browser select ui need case would need either config ui well understood json file rule match default could use specif browser prompt,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1642,browser picker browser picker rule base default browser someth ive want write havent time origin consid store app think powertoy much better fit power user thing mani us use multipl browser keep cooki separ app want launch default browser app support right right click copi url past browser want use that clumsi instead would great abl set rule browser open exampl link app exampl outlook vs code termin alway open browser link domain exampl outlook localhost alway open browser link app domain alway prompt browser would includ protocol handl well set fall though becom new effect default browser rule appli default prompt browser would actual browser system option like inpriv incognito appropri clear concis descript problem new featur would solv describ user would use new function applic propos technic implement detail browser picker would regist default browser would appli rule there match open browser select ui need case would need either config ui well understood json file rule match default could use specif browser prompt,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643,fast delet summari new featur enhanc clear concis descript problem new featur would solv describ user would use new function applic want delet lot file larg number file larg file thru file explor right slow process compar thru command line propos technic implement detail option would like power option enabl fast delet select file explor pretti much provid www ghack net delet larg folder window super fast pretti much del f q nul would much better type command,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1643,fast delet summari new featur enhanc clear concis descript problem new featur would solv describ user would use new function applic want delet lot file larg number file larg file thru file explor right slow process compar thru command line propos technic implement detail option would like power option enabl fast delet select file explor pretti much provid www ghack net delet larg folder window super fast pretti much del f q nul would much better type command,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,run implement logic search window index plugin similar everyth summari new featur enhanc everyth special oper allow user queri oper oper space group search exact phrase clear concis descript problem new featur would solv describ user would use new function applic propos technic implement detail option modifi db search queri creat ad featur help search queri clear concis descript want happen,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2048,run implement logic search window index plugin similar everyth summari new featur enhanc everyth special oper allow user queri oper oper space group search exact phrase clear concis descript problem new featur would solv describ user would use new function applic propos technic implement detail option modifi db search queri creat ad featur help search queri clear concis descript want happen,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1679,sourc code line number highlight written number articl book make code list stand abl refer text take work follow websit http www planetb ca syntax highlight word http www planetb ca syntax highlight word take code snippet copi vs select languag add line number altern gray write bar line code result copi past word work perform address format error longer code snippet better font select separ tool tool visual studio vscode let take code snippet output put line number altern gray write bar line code maintain code text color style display visual studio maintain indent code format user select font chang text color result copi microsoft word,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679,sourc code line number highlight written number articl book make code list stand abl refer text take work follow websit http www planetb ca syntax highlight word http www planetb ca syntax highlight word take code snippet copi vs select languag add line number altern gray write bar line code result copi past word work perform address format error longer code snippet better font select separ tool tool visual studio vscode let take code snippet output put line number altern gray write bar line code maintain code text color style display visual studio maintain indent code format user select font chang text color result copi microsoft word,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684,past plain textcrutka see comment microsoft powertoy issu issuecom updat window build summari new featur enhanc time peopl copi rich text browser applic want insert text without sourc format applic allow past plain text e g browser linux distro maco shift option command v use ctrl shift v global window shortcut would solv lot troubl prefer ctrl shift v,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1684,past plain textcrutka see comment microsoft powertoy issu issuecom updat window build summari new featur enhanc time peopl copi rich text browser applic want insert text without sourc format applic allow past plain text e g browser linux distro maco shift option command v use ctrl shift v global window shortcut would solv lot troubl prefer ctrl shift v,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737,add abil reopen previous close app summari new featur enhanc current browser implement ctrl shift open previous close tab wonder featur possibl would abil open previous close applic current user current session design shortcut key propos technic implement detail option clear concis descript want happen,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1737,add abil reopen previous close app summari new featur enhanc current browser implement ctrl shift open previous close tab wonder featur possibl would abil open previous close applic current user current session design shortcut key propos technic implement detail option clear concis descript want happen,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758,memor clipboard entriessummari support assign key bind clipboard histori item occasion need run command number file typic get list file readi n delimit list path open cut path clipboard switch consol past open need type command integr shell would love abl past command copi path onto clipboard buffer command longer finger tip use clipboard histori featur window help open file command get push histori list enhanc histori list would love abl assign key bind particular entri matter far entri push list key bind would let select quick entri remov list key bind freed suggest key bind work open clipboard histori win v perhap global key bind would use peopl too,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1758,memor clipboard entriessummari support assign key bind clipboard histori item occasion need run command number file typic get list file readi n delimit list path open cut path clipboard switch consol past open need type command integr shell would love abl past command copi path onto clipboard buffer command longer finger tip use clipboard histori featur window help open file command get push histori list enhanc histori list would love abl assign key bind particular entri matter far entri push list key bind would let select quick entri remov list key bind freed suggest key bind work open clipboard histori win v perhap global key bind would use peopl too,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1776,fancyzon featur request add hotkey increment decrement number zone templat layout summari new featur enhanc use templat layout user need open set window time want increas decreas number zone would conveni fanci zone provid keybind without open set window propos technic implement detail add logic fancyzon cpp respond keypress increment decrement zone count activ layout creat local branch implement featur use win ctrl oem plus oem minus work would need set option make bind customis,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776,fancyzon featur request add hotkey increment decrement number zone templat layout summari new featur enhanc use templat layout user need open set window time want increas decreas number zone would conveni fanci zone provid keybind without open set window propos technic implement detail add logic fancyzon cpp respond keypress increment decrement zone count activ layout creat local branch implement featur use win ctrl oem plus oem minus work would need set option make bind customis,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777,fancyzon ultrawid monitor share zone layout import report bsod secur issu attach memori dump log trace issu instead send dump trace secur microsoft referenc issu monitor setup ultrawid uw uw portrait portrait abl get custom layout ultrawid share whatev layout setup either setup layout uw appli layout uw vice versa window build number powertoy version v powertoy modul report bug applic fancyzon edit layout zone ultrawid check second ultrawid see zone appli monitor well afaik layout zone suppos monitor specif ultrawid abl util custom zone layout ultrawid monitor share layout zone regardless use edit zone screenshot,
